1.0,1.0,19.0,15.0,14.0,13.0,12.0,9.0,110.744848,61.295658,13.508504,1.534707,0.073311,0.005788,0.001929,0.000965,0.474601,0.090674,1.0,1.0
1.0,1.0,58.0,47.0,43.0,30.0,22.0,16.0,116.663054,48.471998,24.461409,9.198188,5.534111,0.48779,0.151985,0.0267,0.544318,0.096531,1.0,1.0
1.0,1.0,24.0,22.0,19.0,17.0,15.0,8.0,198.533347,37.607844,16.580961,1.662264,0.120984,0.026434,0.0,0.0,0.487285,0.095567,1.0,1.0
1.0,0.0,18.0,18.0,18.0,17.0,13.0,8.0,57.121644,37.996253,13.657067,0.716757,0.0,0.0,0.0,0.0,0.476693,0.128283,0.0,1.0
1.0,1.0,10.0,10.0,10.0,10.0,8.0,6.0,40.641723,19.202111,4.663533,0.39985,0.0,0.0,0.0,0.0,0.549111,0.120162,0.0,0.0
1.0,1.0,17.0,17.0,17.0,16.0,12.0,8.0,31.075926,17.076411,4.842704,1.531685,0.213312,0.017689,0.002081,0.0,0.535149,0.092609,0.0,0.0
1.0,1.0,8.0,8.0,8.0,7.0,7.0,5.0,56.855339,21.532559,4.982154,0.335777,0.003893,0.003893,0.003893,0.003893,0.561032,0.136257,1.0,0.0
1.0,1.0,107.0,97.0,89.0,73.0,61.0,39.0,46.898288,26.625319,11.290695,8.119854,5.258325,3.758994,2.169764,1.330199,0.511867,0.097517,0.0,1.0
1.0,1.0,16.0,16.0,16.0,16.0,14.0,11.0,15.996582,6.311696,0.860597,0.09064,0.003899,0.003899,0.003899,0.003899,0.526985,0.124752,0.0,0.0
1.0,1.0,50.0,50.0,49.0,49.0,48.0,39.0,20.601354,11.965448,1.695515,0.016909,0.0,0.0,0.0,0.0,0.537795,0.127586,0.0,0.0
1.0,1.0,49.0,47.0,45.0,43.0,40.0,31.0,64.520618,34.302624,15.528032,4.110677,0.76606,0.121037,0.0,0.0,0.515569,0.087331,0.0,1.0
1.0,1.0,34.0,33.0,32.0,28.0,24.0,21.0,17.857563,9.394091,0.666893,0.0,0.0,0.0,0.0,0.0,0.517217,0.109128,0.0,1.0
1.0,1.0,12.0,12.0,11.0,11.0,11.0,4.0,52.843779,13.879844,4.757417,0.818891,0.007229,0.0,0.0,0.0,0.511266,0.119787,0.0,1.0
1.0,1.0,71.0,68.0,68.0,66.0,63.0,53.0,21.057006,5.89793,2.220453,0.138084,0.0,0.0,0.0,0.0,0.573077,0.09523,0.0,1.0
1.0,1.0,16.0,15.0,15.0,13.0,12.0,10.0,59.500417,31.195858,9.554155,0.330821,0.022248,0.001935,0.001935,0.0,0.545573,0.108339,1.0,0.0
1.0,1.0,74.0,73.0,72.0,65.0,57.0,44.0,43.638265,18.489718,5.710877,0.923251,0.060212,0.003088,0.0,0.0,0.536393,0.095722,0.0,1.0
1.0,1.0,76.0,76.0,74.0,69.0,61.0,41.0,56.752722,24.995829,10.18401,2.21651,0.183793,0.03613,0.0,0.0,0.569042,0.12567,0.0,0.0
1.0,1.0,55.0,55.0,52.0,50.0,46.0,34.0,40.038541,20.627072,7.855605,1.759265,0.311536,0.02138,0.0,0.0,0.48688,0.126753,0.0,0.0
1.0,1.0,49.0,47.0,46.0,44.0,43.0,37.0,44.458331,15.119368,5.057838,0.194287,0.0,0.0,0.0,0.0,0.502472,0.082811,0.0,1.0
1.0,1.0,62.0,57.0,55.0,54.0,49.0,39.0,39.299701,19.292104,5.582081,1.32613,0.181957,0.070933,0.033924,0.0,0.520974,0.100231,0.0,1.0
1.0,1.0,51.0,51.0,50.0,46.0,42.0,32.0,23.231395,12.033773,4.70161,2.03551,0.248836,0.100462,0.0,0.0,0.558956,0.103553,0.0,0.0
1.0,0.0,35.0,35.0,35.0,35.0,30.0,26.0,34.962225,22.129896,2.140513,0.68177,0.012284,0.0,0.0,0.0,0.516941,0.098273,0.0,1.0
1.0,1.0,48.0,46.0,46.0,44.0,43.0,30.0,13.613731,4.473371,0.429059,0.0,0.0,0.0,0.0,0.0,0.55301,0.100682,0.0,1.0
1.0,1.0,95.0,88.0,76.0,63.0,40.0,28.0,32.458572,18.340442,10.645895,6.215227,4.342117,2.188768,1.460568,0.613605,0.506312,0.108345,0.0,1.0
1.0,1.0,58.0,57.0,56.0,56.0,54.0,43.0,52.80355,31.473528,5.661383,0.31165,0.017227,0.0,0.0,0.0,0.491265,0.076738,0.0,1.0
1.0,1.0,39.0,35.0,32.0,22.0,18.0,13.0,47.616876,13.957929,4.96508,1.422412,0.232272,0.090442,0.04111,0.0,0.553208,0.09147,1.0,1.0
1.0,1.0,10.0,10.0,10.0,9.0,7.0,4.0,280.31585,28.260464,14.662112,0.400073,0.004135,0.0,0.0,0.0,0.489539,0.128189,1.0,0.0
1.0,1.0,6.0,6.0,5.0,5.0,5.0,3.0,82.674977,35.942309,8.814631,1.445276,0.252794,0.009324,0.0,0.0,0.491023,0.097388,1.0,0.0
1.0,1.0,114.0,110.0,93.0,76.0,51.0,27.0,189.370482,27.807442,13.990668,0.891073,0.008232,0.0,0.0,0.0,0.577045,0.131706,1.0,1.0
1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,75.028331,17.001897,3.342154,0.087723,0.003856,0.003856,0.002892,0.001928,0.484612,0.115679,0.0,0.0
1.0,1.0,49.0,49.0,47.0,45.0,43.0,33.0,16.249863,7.055083,0.570479,0.0,0.0,0.0,0.0,0.0,0.520964,0.129436,0.0,0.0
1.0,1.0,76.0,67.0,64.0,59.0,58.0,42.0,9.698962,0.794227,0.175821,0.050018,0.001516,0.001516,0.0,0.0,0.503358,0.101552,0.0,1.0
1.0,1.0,65.0,60.0,48.0,31.0,24.0,13.0,159.723711,43.983882,17.081478,1.644218,0.248323,0.087706,0.065515,0.051778,0.558896,0.12786,1.0,1.0
1.0,1.0,16.0,16.0,15.0,13.0,12.0,10.0,82.30182,42.412705,6.386126,0.423854,0.022462,0.00293,0.001953,0.000977,0.524556,0.122078,0.0,0.0
1.0,1.0,40.0,38.0,33.0,25.0,20.0,12.0,73.082699,23.121256,13.093588,5.437382,3.845287,2.028783,0.518568,0.10715,0.527112,0.105129,1.0,1.0
1.0,1.0,12.0,12.0,12.0,11.0,10.0,7.0,19.976287,3.580179,0.841486,0.120507,0.0,0.0,0.0,0.0,0.543085,0.081368,0.0,0.0
1.0,1.0,73.0,73.0,71.0,64.0,55.0,38.0,18.317263,8.166542,0.444333,0.001532,0.0,0.0,0.0,0.0,0.48256,0.136364,0.0,1.0
1.0,0.0,40.0,40.0,40.0,37.0,37.0,28.0,13.814489,5.73161,1.772807,0.053013,0.0,0.0,0.0,0.0,0.547083,0.126295,0.0,0.0
1.0,1.0,60.0,58.0,55.0,50.0,40.0,28.0,56.709584,22.095023,11.583424,4.423014,1.065657,0.308439,0.075568,0.006169,0.557213,0.128002,0.0,1.0
1.0,1.0,16.0,16.0,15.0,14.0,14.0,11.0,4.873041,0.043887,0.0,0.0,0.0,0.0,0.0,0.0,0.538647,0.109718,1.0,0.0
1.0,1.0,38.0,38.0,37.0,36.0,36.0,27.0,45.617533,22.303813,3.135864,0.471394,0.043705,0.0,0.0,0.0,0.54268,0.096776,0.0,0.0
1.0,1.0,41.0,41.0,41.0,39.0,37.0,33.0,7.538434,3.514169,0.408077,0.012556,0.003139,0.003139,0.003139,0.0,0.53843,0.125562,0.0,0.0
1.0,1.0,74.0,67.0,58.0,53.0,39.0,23.0,153.945222,71.338393,36.523223,4.578731,1.403556,0.708442,0.457258,0.016404,0.542667,0.106625,1.0,1.0
1.0,1.0,76.0,75.0,74.0,65.0,61.0,43.0,67.496987,31.455261,10.101486,1.233002,0.117211,0.0,0.0,0.0,0.517109,0.115689,0.0,1.0
1.0,1.0,9.0,9.0,9.0,7.0,6.0,6.0,60.499827,30.109613,6.259619,0.24095,0.005083,0.001017,0.0,0.0,0.558635,0.138267,1.0,1.0
1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,50.624155,24.834988,6.437545,0.154969,0.006823,0.005848,0.005848,0.004873,0.498377,0.121831,1.0,0.0
1.0,1.0,102.0,90.0,74.0,57.0,42.0,24.0,113.300364,55.153629,30.234191,9.321769,3.882864,1.694679,1.168066,0.518336,0.483435,0.123118,0.0,1.0
1.0,1.0,30.0,29.0,29.0,27.0,20.0,11.0,38.133694,14.141651,2.820528,1.070864,0.310141,0.01658,0.002926,0.002926,0.539224,0.114108,1.0,0.0
1.0,1.0,41.0,40.0,39.0,39.0,37.0,28.0,42.769066,15.489371,2.130502,0.026245,0.0,0.0,0.0,0.0,0.503875,0.12042,0.0,0.0
1.0,1.0,12.0,12.0,12.0,12.0,10.0,7.0,60.619638,25.412079,4.447385,0.420792,0.011826,0.0,0.0,0.0,0.507336,0.115299,1.0,0.0
1.0,1.0,9.0,9.0,9.0,9.0,8.0,7.0,245.663252,76.277243,40.731,10.618531,0.187801,0.014526,0.006225,0.00415,0.530168,0.097532,1.0,0.0
1.0,1.0,5.0,5.0,5.0,4.0,4.0,3.0,248.681883,24.802816,13.222882,0.484954,0.052867,0.0,0.0,0.0,0.534862,0.110818,1.0,1.0
1.0,1.0,52.0,52.0,52.0,48.0,47.0,34.0,18.448076,8.400367,0.617561,0.020071,0.0,0.0,0.0,0.0,0.510618,0.088002,0.0,0.0
1.0,1.0,51.0,51.0,51.0,50.0,47.0,43.0,17.525446,5.303288,0.653304,0.0,0.0,0.0,0.0,0.0,0.565561,0.099917,0.0,0.0
1.0,1.0,13.0,13.0,12.0,9.0,7.0,5.0,110.729452,41.006988,16.032405,1.468609,0.042136,0.0,0.0,0.0,0.485798,0.108938,0.0,0.0
1.0,1.0,31.0,31.0,29.0,27.0,27.0,19.0,5.410485,1.061003,0.014168,0.0,0.0,0.0,0.0,0.0,0.53432,0.13538,0.0,0.0
1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,83.95543,12.215938,3.585707,0.333531,0.028386,0.00811,0.0,0.0,0.474454,0.127735,1.0,0.0
1.0,1.0,102.0,100.0,100.0,98.0,97.0,89.0,22.991284,8.276677,3.183456,0.713267,0.253194,0.0,0.0,0.0,0.535731,0.092632,0.0,1.0
1.0,1.0,33.0,33.0,33.0,32.0,32.0,31.0,4.645313,0.233589,0.003115,0.0,0.0,0.0,0.0,0.0,0.515357,0.099665,1.0,1.0
1.0,1.0,15.0,15.0,15.0,11.0,9.0,7.0,105.937752,14.925467,6.726256,1.45948,0.145119,0.051828,0.03006,0.020731,0.51675,0.104693,1.0,0.0
1.0,1.0,60.0,54.0,43.0,32.0,22.0,11.0,148.626224,33.828855,14.90843,3.779371,2.191994,1.041172,0.36277,0.06661,0.509626,0.139369,1.0,1.0
1.0,1.0,9.0,9.0,9.0,9.0,6.0,4.0,93.2487,35.40649,14.203166,0.885067,0.008611,0.003827,0.003827,0.003827,0.507358,0.111949,1.0,0.0
1.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,153.031271,23.984338,9.658046,0.99796,0.0666,0.036422,0.022894,0.011447,0.569537,0.089494,1.0,1.0
1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,219.122118,35.270515,14.559888,2.72422,0.089067,0.017404,0.009214,0.00819,0.56565,0.098281,1.0,0.0
1.0,1.0,53.0,53.0,51.0,47.0,44.0,32.0,25.283836,8.337976,0.720774,0.036805,0.0,0.0,0.0,0.0,0.471802,0.141088,0.0,0.0
1.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,169.09982,78.742242,36.806527,4.141645,0.0,0.0,0.0,0.0,0.561594,0.103021,0.0,0.0
1.0,1.0,42.0,38.0,32.0,24.0,15.0,9.0,69.50377,23.654779,12.949117,5.937161,3.242952,1.846337,0.681804,0.290875,0.536498,0.099021,0.0,1.0
1.0,1.0,57.0,54.0,52.0,52.0,48.0,39.0,44.10434,25.885262,11.161831,2.23482,0.154919,0.024542,0.001534,0.0,0.516035,0.115039,0.0,0.0
1.0,0.0,12.0,12.0,12.0,11.0,9.0,5.0,24.311596,15.58072,4.154666,2.433764,1.965918,0.320257,0.0,0.0,0.482594,0.123473,0.0,1.0
1.0,1.0,43.0,42.0,42.0,40.0,39.0,31.0,19.275694,4.849994,1.224623,0.371328,0.106094,0.042437,0.013641,0.0,0.515813,0.090937,0.0,0.0
1.0,1.0,52.0,52.0,51.0,48.0,46.0,32.0,22.034077,7.656689,1.39383,0.082817,0.0,0.0,0.0,0.0,0.50783,0.142196,0.0,1.0
1.0,1.0,71.0,62.0,57.0,47.0,37.0,23.0,95.232668,28.937086,20.983416,13.241118,9.436416,3.511711,0.637256,0.294038,0.583103,0.114057,1.0,1.0
1.0,1.0,60.0,60.0,57.0,55.0,54.0,45.0,26.723328,14.492224,2.523529,0.075423,0.0,0.0,0.0,0.0,0.48657,0.081708,0.0,1.0
1.0,1.0,41.0,41.0,41.0,37.0,34.0,26.0,8.709477,3.171047,0.351992,0.004672,0.0,0.0,0.0,0.0,0.525264,0.091892,0.0,0.0
1.0,1.0,27.0,26.0,26.0,24.0,21.0,17.0,163.489683,60.452435,30.172431,6.53305,0.256523,0.0,0.0,0.0,0.538825,0.094127,0.0,1.0
1.0,0.0,49.0,47.0,46.0,41.0,34.0,22.0,151.742425,72.263727,39.77549,8.511975,0.772705,0.064138,0.013235,0.00509,0.497997,0.126239,1.0,1.0
1.0,1.0,15.0,15.0,15.0,14.0,9.0,7.0,120.571666,18.31603,6.693654,1.018466,0.035789,0.005113,0.0,0.0,0.558516,0.101233,1.0,0.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,175.245438,10.031977,3.834528,0.017743,0.0,0.0,0.0,0.0,0.520074,0.121068,1.0,0.0
1.0,1.0,87.0,82.0,80.0,77.0,72.0,46.0,30.017629,6.742002,2.193125,0.26175,0.0,0.0,0.0,0.0,0.516769,0.100673,0.0,0.0
1.0,1.0,10.0,10.0,10.0,9.0,5.0,4.0,33.273921,8.460922,1.296987,0.117103,0.0,0.0,0.0,0.0,0.565969,0.120055,1.0,0.0
1.0,1.0,29.0,28.0,27.0,27.0,25.0,21.0,6.957107,2.244822,0.099804,0.018425,0.0,0.0,0.0,0.0,0.559267,0.092127,0.0,0.0
1.0,0.0,56.0,55.0,55.0,51.0,48.0,33.0,15.933947,6.261148,1.201744,0.061946,0.0,0.0,0.0,0.0,0.540794,0.103759,0.0,1.0
1.0,1.0,39.0,39.0,37.0,36.0,33.0,27.0,15.432984,7.213987,1.306825,0.262921,0.059118,0.0,0.0,0.0,0.517661,0.121348,0.0,0.0
1.0,1.0,17.0,15.0,14.0,13.0,10.0,5.0,55.232156,3.34728,1.10389,0.012209,0.0,0.0,0.0,0.0,0.492356,0.11802,0.0,1.0
1.0,1.0,13.0,13.0,12.0,11.0,11.0,3.0,48.546062,27.189621,1.059144,0.075935,0.0,0.0,0.0,0.0,0.493149,0.142994,0.0,1.0
1.0,1.0,17.0,16.0,16.0,14.0,12.0,9.0,75.438535,20.3525,5.237412,0.206817,0.003884,0.000971,0.000971,0.000971,0.544614,0.089329,1.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,8.265705,0.983196,0.048848,0.0,0.0,0.0,0.0,0.0,0.511413,0.130954,0.0,0.0
1.0,1.0,53.0,53.0,50.0,43.0,41.0,30.0,44.194037,27.205386,4.637493,1.260828,0.178127,0.004647,0.0,0.0,0.534237,0.13011,0.0,0.0
1.0,0.0,68.0,66.0,65.0,61.0,52.0,32.0,17.693041,7.559894,0.831619,0.161405,0.058413,0.0,0.0,0.0,0.446304,0.127587,0.0,0.0
1.0,1.0,52.0,52.0,49.0,45.0,39.0,24.0,33.363123,14.744951,4.240902,0.960056,0.142987,0.114704,0.078564,0.0,0.52953,0.119418,0.0,1.0
1.0,1.0,10.0,10.0,10.0,9.0,8.0,4.0,124.588636,52.406283,18.532056,0.678461,0.0,0.0,0.0,0.0,0.505572,0.102735,1.0,0.0
1.0,1.0,16.0,16.0,14.0,13.0,9.0,7.0,51.677028,11.196286,3.203637,0.051266,0.003869,0.003869,0.003869,0.003869,0.558333,0.084154,1.0,0.0
1.0,1.0,35.0,35.0,34.0,33.0,31.0,26.0,13.144525,6.33682,0.650566,0.027881,0.0,0.0,0.0,0.0,0.53342,0.130113,0.0,0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,179.838974,21.82449,10.189451,0.161074,0.0,0.0,0.0,0.0,0.497545,0.113159,1.0,0.0
1.0,1.0,29.0,29.0,29.0,24.0,22.0,16.0,12.990835,7.696095,0.252204,0.0,0.0,0.0,0.0,0.0,0.532484,0.099025,0.0,0.0
1.0,1.0,38.0,38.0,37.0,34.0,34.0,27.0,12.620319,3.332625,0.064562,0.0,0.0,0.0,0.0,0.0,0.568055,0.107603,0.0,0.0
1.0,1.0,21.0,20.0,20.0,19.0,15.0,12.0,77.682623,46.599175,13.868592,1.32062,0.061352,0.0,0.0,0.0,0.520033,0.128942,1.0,1.0
1.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,145.210992,74.20834,35.536604,4.212897,0.182014,0.025564,0.00409,0.00409,0.524631,0.106345,1.0,0.0
1.0,1.0,15.0,15.0,15.0,14.0,11.0,6.0,82.703077,20.592142,4.563607,0.312338,0.003856,0.003856,0.003856,0.003856,0.53348,0.095437,1.0,0.0
1.0,1.0,45.0,45.0,42.0,37.0,35.0,27.0,33.32654,13.394355,2.895828,0.31563,0.006129,0.0,0.0,0.0,0.512577,0.104189,0.0,1.0
1.0,0.0,14.0,13.0,13.0,12.0,10.0,8.0,90.996455,11.515006,4.491292,0.148244,0.004089,0.0,0.0,0.0,0.511026,0.121663,1.0,1.0
1.0,1.0,16.0,15.0,15.0,14.0,13.0,9.0,63.916326,32.425614,2.854533,0.070338,0.002931,0.001954,0.001954,0.001954,0.527709,0.122114,0.0,0.0
1.0,1.0,40.0,40.0,40.0,33.0,30.0,28.0,10.448014,3.651212,0.430546,0.114914,0.0,0.0,0.0,0.0,0.521089,0.110318,0.0,1.0
1.0,1.0,66.0,65.0,65.0,64.0,63.0,53.0,11.103445,4.009015,0.397164,0.129273,0.076318,0.052955,0.035823,0.01869,0.543196,0.096565,0.0,1.0
1.0,1.0,63.0,62.0,62.0,58.0,53.0,42.0,42.29046,19.897005,10.561198,2.730872,0.40339,0.085245,0.0,0.0,0.468996,0.097422,0.0,1.0
1.0,1.0,44.0,42.0,41.0,40.0,38.0,33.0,13.805965,5.829466,1.086128,0.011035,0.0,0.0,0.0,0.0,0.517104,0.100889,0.0,0.0
1.0,1.0,70.0,69.0,65.0,63.0,63.0,50.0,10.5601,3.108358,0.625511,0.287959,0.103985,0.004799,0.0,0.0,0.534396,0.089587,0.0,1.0
1.0,1.0,11.0,9.0,8.0,5.0,4.0,1.0,10.429941,4.230234,0.407199,0.001008,0.0,0.0,0.0,0.0,0.485566,0.126998,0.0,1.0
1.0,1.0,12.0,12.0,11.0,11.0,9.0,9.0,31.194506,9.769433,0.653731,0.005768,0.003845,0.003845,0.003845,0.003845,0.503921,0.105751,0.0,0.0
1.0,1.0,52.0,51.0,51.0,47.0,44.0,30.0,14.720819,2.266045,0.375877,0.007702,0.0,0.0,0.0,0.0,0.548588,0.100131,0.0,0.0
1.0,1.0,76.0,75.0,68.0,57.0,57.0,41.0,14.117808,6.911382,0.756721,0.226252,0.064207,0.001529,0.0,0.0,0.54633,0.114655,0.0,1.0
1.0,1.0,57.0,57.0,55.0,50.0,42.0,31.0,53.436893,30.787959,16.435701,6.679998,2.058713,0.587321,0.075733,0.023184,0.519501,0.105099,0.0,0.0
1.0,1.0,11.0,11.0,10.0,9.0,7.0,3.0,48.748479,20.827008,3.513266,0.079412,0.00287,0.001914,0.001914,0.001914,0.547186,0.083239,1.0,0.0
1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,70.32678,21.785368,4.35523,0.330764,0.0,0.0,0.0,0.0,0.520438,0.108548,0.0,1.0
