66,65,27,0,0,0,0,0,0,0,0,0
23,14,11,0,0,1,1,0,0,0,0,1
31,31,1,0,0,0,0,1,0,0,0,0
22,22,4,0,0,0,0,1,0,0,0,0
26,24,4,0,0,0,0,1,0,0,0,0
18,18,6,0,0,0,0,0,1,0,0,1
28,23,7,0,0,1,1,0,0,0,0,0
19,19,1,0,0,0,0,1,0,0,0,0
29,16,10,0,0,2,0,0,1,0,0,1
25,19,7,0,0,0,1,0,0,0,0,0
28,18,6,0,0,0,1,0,0,0,0,1
35,18,11,0,1,1,1,0,0,0,0,1
26,20,9,0,0,0,1,0,0,0,0,1
20,18,7,0,0,0,0,1,0,0,0,0
20,20,8,0,0,0,1,0,0,0,0,0
25,19,11,0,0,3,1,0,0,0,0,1
27,22,2,0,0,0,1,0,0,0,0,0
23,18,5,0,0,0,1,0,0,0,0,1
20,14,21,0,0,0,1,0,0,0,0,0
22,20,28,0,0,1,1,0,0,0,0,0
20,20,3,0,0,0,0,0,1,0,0,0
30,27,4,0,0,0,1,0,0,0,0,1
43,43,2,0,0,0,0,0,0,0,0,0
47,33,5,0,0,0,1,0,0,0,0,0
28,27,3,0,0,0,0,0,0,0,0,0
36,36,2,0,0,0,1,0,0,0,0,0
26,19,11,0,0,3,1,0,0,0,0,0
21,19,7,0,0,0,0,1,0,0,0,1
27,23,14,0,1,0,0,1,0,0,0,1
30,19,12,0,0,1,1,0,0,0,0,0
20,18,12,0,0,0,1,0,0,0,0,1
25,18,32,0,0,0,1,0,0,0,0,1
20,20,2,0,0,0,0,1,0,0,0,0
30,30,1,0,0,0,1,0,0,0,0,0
48,48,1,0,0,0,0,1,0,0,0,1
29,17,35,0,0,5,0,0,1,0,0,1
21,18,9,0,0,0,1,0,0,0,0,1
25,24,3,0,0,0,1,0,0,0,0,0
39,20,7,0,0,0,1,0,0,0,0,0
35,35,4,0,0,0,0,1,0,0,0,0
45,45,2,0,0,0,1,0,0,0,0,0
35,32,5,0,0,2,1,0,0,0,0,0
52,49,6,0,0,0,0,1,0,0,0,1
24,18,14,0,0,1,1,0,0,0,0,1
53,28,13,0,0,2,0,0,0,0,0,0
49,49,1,0,0,0,0,1,0,0,0,0
20,20,1,0,0,0,0,0,1,0,0,1
53,40,8,0,0,1,0,1,0,0,0,0
30,19,8,0,0,0,1,0,0,0,0,0
18,18,2,0,0,0,0,1,0,0,0,1
22,22,3,0,0,0,0,1,0,0,0,0
43,21,29,1,5,3,1,0,0,0,0,1
25,25,2,0,0,0,0,0,1,0,0,0
21,21,3,0,0,0,0,1,0,0,0,0
24,20,3,0,0,1,1,0,0,0,0,1
24,24,1,0,0,0,0,0,0,0,0,0
42,42,1,0,0,0,0,1,0,0,0,0
30,30,2,0,0,0,0,1,0,0,0,0
32,21,9,0,0,2,0,0,1,0,0,0
32,30,11,1,3,0,1,0,0,0,0,1
18,18,5,0,0,0,1,0,0,0,0,1
30,16,11,0,0,0,0,1,0,0,0,0
45,38,3,0,0,0,0,1,0,0,0,0
41,41,1,0,0,0,1,0,0,0,0,0
20,18,3,0,0,0,1,0,0,0,0,1
33,21,52,0,0,2,1,0,0,0,0,0
38,37,1,0,0,0,0,1,0,0,0,0
18,18,3,0,0,0,1,0,0,0,0,0
44,39,10,0,0,1,0,1,0,0,0,0
33,26,22,0,0,2,0,1,0,0,0,1
42,28,11,0,0,1,0,0,1,0,0,0
31,28,2,0,0,0,0,0,1,0,0,1
45,36,18,0,0,1,0,1,0,0,0,0
29,29,2,0,0,0,1,0,0,0,0,1
39,39,2,0,0,0,0,0,0,0,0,0
23,20,10,0,0,2,1,0,0,0,0,1
61,43,27,0,5,1,1,0,0,0,0,1
35,16,59,0,4,5,1,0,0,0,0,1
26,22,10,0,0,0,1,0,0,0,0,1
32,19,47,0,0,2,0,0,1,0,0,1
21,21,3,0,0,0,0,1,0,0,0,0
53,45,4,0,0,0,0,1,0,0,0,0
46,46,1,0,0,0,0,1,0,0,0,0
43,43,3,0,0,0,0,0,0,0,1,0
36,34,3,0,0,0,1,0,0,0,0,0
46,46,5,0,0,0,0,1,0,0,0,0
34,17,6,0,0,1,1,0,0,0,0,0
20,18,7,0,0,1,0,1,0,0,0,1
21,21,1,0,0,0,0,0,0,0,0,0
20,20,1,0,0,0,0,0,1,0,0,1
52,52,3,0,0,0,0,0,0,0,0,0
26,18,8,0,0,1,0,1,0,0,0,1
20,18,8,0,0,0,0,0,0,0,0,0
21,21,1,0,0,0,0,0,1,0,0,1
58,35,26,0,3,1,1,0,0,0,0,0
22,22,1,0,0,0,1,0,0,0,0,0
37,37,2,0,0,0,0,1,0,0,0,0
29,14,20,0,0,3,1,0,0,0,0,0
34,30,11,0,0,0,0,1,0,0,0,0
24,24,7,0,0,0,0,0,1,0,0,0
19,17,11,0,0,1,0,1,0,0,0,0
33,27,4,0,0,0,1,0,0,0,0,1
19,19,3,0,0,0,1,0,0,0,0,0
41,20,7,0,0,1,0,1,0,0,0,0
19,19,1,0,0,0,1,0,0,0,0,1
35,35,3,0,0,0,1,0,0,0,0,0
39,39,3,0,0,0,1,0,0,0,0,0
58,29,25,1,2,1,1,0,0,0,0,0
56,55,2,0,0,0,1,0,0,0,0,0
53,53,1,0,0,0,0,0,0,0,0,0
20,20,1,0,0,0,1,0,0,0,0,0
25,17,38,0,0,1,1,0,0,0,0,0
18,18,2,0,0,0,1,0,0,0,0,1
35,35,2,0,0,0,0,1,0,0,0,0
20,18,13,0,0,1,1,0,0,0,0,1
33,33,2,0,0,0,1,0,0,0,0,0
22,19,6,0,0,1,1,0,0,0,0,0
36,36,2,0,0,0,1,0,0,0,0,0
19,19,1,0,0,0,1,0,0,0,0,0
20,18,10,0,0,2,1,0,0,0,0,0
50,50,1,0,0,0,0,1,0,0,0,0
28,28,4,0,0,0,1,0,0,0,0,0
50,50,1,0,0,0,0,0,1,0,0,1
19,18,3,0,0,0,1,0,0,0,0,0
53,31,31,0,2,3,1,0,0,0,0,0
26,26,1,0,0,0,1,0,0,0,0,0
23,23,3,0,0,0,0,0,1,0,0,0
58,58,1,0,0,0,0,1,0,0,0,0
20,20,2,0,0,0,1,0,0,0,0,1
19,18,2,0,0,0,0,1,0,0,0,1
23,23,1,0,0,0,0,0,1,0,0,0
39,33,4,0,0,0,1,0,0,0,0,0
44,43,2,0,0,0,0,1,0,0,0,0
28,16,43,0,0,3,1,0,0,0,0,1
22,18,8,0,0,0,1,0,0,0,0,1
28,28,2,0,0,0,1,0,0,0,0,0
18,18,2,0,0,0,1,0,0,0,0,1
49,49,1,0,0,0,1,0,0,0,0,1
47,41,6,0,0,0,0,1,0,0,0,1
25,25,1,0,0,0,1,0,0,0,0,0
27,16,49,0,2,2,1,0,0,0,0,0
23,23,1,0,0,0,0,1,0,0,0,0
26,18,19,0,0,4,1,0,0,0,0,0
39,39,3,0,0,0,1,0,0,0,0,0
39,29,19,0,0,1,0,1,0,0,0,1
43,43,2,0,0,0,0,1,0,0,0,0
20,20,4,0,0,0,1,0,0,0,0,0
28,28,2,0,0,0,1,0,0,0,0,0
19,18,5,0,0,0,0,1,0,0,0,0
25,18,9,0,0,0,1,0,0,0,0,0
20,20,1,0,0,0,0,1,0,0,0,0
46,46,2,0,0,0,0,0,1,0,0,0
35,35,1,0,0,0,0,1,0,0,0,0
41,41,1,0,0,0,0,1,0,0,0,0
31,31,1,0,0,0,1,0,0,0,0,0
41,41,1,0,0,0,1,0,0,0,0,0
22,22,2,0,0,0,0,1,0,0,0,0
43,17,31,1,5,0,1,0,0,0,0,1
33,22,4,0,0,0,1,0,0,0,0,0
35,30,7,0,0,1,0,0,1,0,0,1
29,18,2,0,1,0,0,1,0,0,0,0
42,42,2,0,0,0,1,0,0,0,0,0
20,15,19,0,0,1,1,0,0,0,0,1
36,18,10,0,0,1,1,0,0,0,0,0
47,39,3,0,0,2,1,0,0,0,0,0
23,18,7,1,1,1,1,0,0,0,0,0
28,22,25,0,0,4,1,0,0,0,0,0
67,67,1,0,0,0,0,0,0,0,0,0
19,19,2,0,0,0,1,0,0,0,0,0
36,36,1,0,0,0,0,1,0,0,0,0
21,21,3,0,0,0,0,1,0,0,0,0
18,17,5,0,0,0,0,0,1,0,0,1
35,24,5,0,1,0,0,1,0,0,0,0
43,41,5,0,0,0,0,1,0,0,0,0
33,26,4,1,1,0,0,0,1,0,0,0
24,24,1,0,0,0,0,1,0,0,0,0
30,23,12,0,0,1,1,0,0,0,0,0
46,43,10,0,0,0,0,1,0,0,0,0
34,32,6,0,0,0,1,0,0,0,0,0
55,55,1,0,0,0,1,0,0,0,0,0
19,19,1,0,0,0,0,1,0,0,0,0
41,29,9,0,0,1,1,0,0,0,0,1
30,30,1,0,0,0,0,0,1,0,0,0
31,19,7,0,0,0,1,0,0,0,0,0
19,18,2,0,0,0,1,0,0,0,0,1
20,20,1,0,0,0,1,0,0,0,0,0
18,18,3,0,0,0,1,0,0,0,0,0
19,18,2,0,0,0,0,0,1,0,0,0
21,21,2,0,0,0,0,1,0,0,0,0
38,38,3,0,0,0,0,1,0,0,0,0
24,18,4,0,0,0,0,0,1,0,0,0
21,21,2,0,0,0,0,1,0,0,0,0
28,28,1,0,0,0,1,0,0,0,0,1
25,19,5,0,0,3,0,1,0,0,0,1
39,39,1,0,0,0,1,0,0,0,0,0
20,20,5,0,0,0,1,0,0,0,0,0
55,54,5,0,0,0,0,0,1,0,0,1
21,17,4,0,0,1,1,0,0,0,0,1
21,18,7,0,0,1,1,0,0,0,0,0
19,14,5,0,0,0,0,0,1,0,0,0
26,26,2,0,0,0,1,0,0,0,0,0
27,25,3,0,0,0,1,0,0,0,0,1
22,21,7,0,0,0,1,0,0,0,0,0
27,25,4,0,0,0,0,1,0,0,0,0
46,22,29,0,4,1,0,1,0,0,0,1
40,32,3,0,0,1,0,1,0,0,0,0
27,18,7,0,0,0,0,0,1,0,0,0
18,18,4,0,0,0,0,0,0,0,0,1
31,19,19,0,0,3,1,0,0,0,0,1
42,37,8,0,0,1,0,0,0,0,0,1
50,28,44,1,2,4,1,0,0,0,0,1
32,24,6,0,0,0,0,1,0,0,0,1
20,20,3,0,0,0,1,0,0,0,0,1
24,21,3,0,0,0,1,0,0,0,0,0
53,40,32,0,0,5,0,1,0,0,0,1
52,52,1,0,0,0,0,1,0,0,0,1
19,13,7,0,0,0,1,0,0,0,0,0
21,13,22,0,0,1,1,0,0,0,0,1
23,23,1,0,0,0,0,1,0,0,0,0
23,17,26,0,0,0,1,0,0,0,0,0
54,54,1,0,0,0,0,1,0,0,0,0
34,19,28,0,3,5,1,0,0,0,0,1
31,20,21,0,0,1,1,0,0,0,0,1
22,14,6,0,0,0,1,0,0,0,0,1
27,18,45,0,3,1,1,0,0,0,0,1
35,18,13,0,0,2,1,0,0,0,0,1
26,19,12,0,0,2,0,1,0,0,0,0
58,58,1,0,0,0,0,1,0,0,0,0
30,30,3,0,1,0,1,0,0,0,0,0
23,19,10,0,0,1,0,1,0,0,0,1
41,41,2,0,0,0,0,1,0,0,0,0
33,33,1,0,0,0,0,0,1,0,0,1
22,18,5,0,0,0,0,1,0,0,0,0
26,26,1,0,0,0,1,0,0,0,0,1
27,27,2,0,0,0,1,0,0,0,0,0
32,22,6,0,2,1,1,0,0,0,0,1
55,50,4,0,1,1,0,1,0,0,0,0
46,42,3,0,0,0,1,0,0,0,0,0
25,18,3,0,0,0,1,0,0,0,0,0
32,27,6,0,0,2,0,1,0,0,0,0
32,32,2,0,0,0,0,0,0,1,0,0
41,34,15,0,0,0,0,1,0,0,0,1
41,22,13,0,1,3,1,0,0,0,0,0
20,20,1,0,0,0,0,0,1,0,0,0
28,28,4,0,0,0,1,0,0,0,0,0
31,31,2,0,0,0,0,1,0,0,0,0
28,24,48,0,0,1,1,0,0,0,0,1
23,23,1,0,0,0,1,0,0,0,0,0
47,47,1,0,0,0,0,1,0,0,0,0
26,21,15,0,0,1,1,0,0,0,0,0
33,33,3,0,0,0,0,0,0,0,0,0
43,17,22,0,3,3,1,0,0,0,0,0
22,22,1,0,0,0,1,0,0,0,0,0
39,39,1,0,0,0,1,0,0,0,0,0
18,18,2,0,0,0,1,0,0,0,0,1
31,17,19,1,2,3,0,0,0,0,0,1
45,45,2,0,0,0,0,0,0,0,0,0
19,19,4,0,0,0,1,0,0,0,0,1
25,15,19,0,1,2,1,0,0,0,0,0
18,18,1,0,0,0,0,1,0,0,0,0
21,21,2,0,0,0,1,0,0,0,0,0
53,53,2,0,0,0,0,1,0,0,0,0
39,39,1,0,0,0,1,0,0,0,0,1
37,18,25,1,2,3,0,1,0,0,0,0
28,21,6,0,1,1,1,0,0,0,0,0
44,42,10,1,5,0,1,0,0,0,0,1
43,18,36,1,5,1,1,0,0,0,0,1
31,20,17,0,0,5,1,0,0,0,0,0
27,19,14,0,0,0,1,0,0,0,0,0
29,27,3,0,1,1,0,1,0,0,0,1
27,27,2,0,0,0,1,0,0,0,0,0
42,42,1,0,0,0,0,1,0,0,0,0
24,19,11,0,0,2,1,0,0,0,0,0
75,75,2,0,0,0,1,0,0,0,0,0
22,17,29,0,0,5,1,0,0,0,0,1
25,25,2,0,0,0,1,0,0,0,0,0
36,36,3,0,0,0,0,1,0,0,0,1
28,24,11,0,0,0,0,1,0,0,0,1
30,30,1,0,0,0,0,1,0,0,0,0
21,18,3,0,0,0,0,0,0,0,0,1
39,39,4,0,0,0,0,1,0,0,0,1
36,36,3,0,0,0,0,1,0,0,0,1
25,25,1,0,0,0,1,0,0,0,0,0
35,31,6,0,0,1,0,0,0,1,0,0
29,23,2,0,0,0,1,0,0,0,0,0
52,21,27,0,0,1,0,1,0,0,0,0
28,28,1,0,0,0,0,0,0,0,0,0
33,31,4,0,0,0,1,0,0,0,0,0
26,21,17,1,1,2,0,0,1,0,0,0
49,23,19,0,0,3,1,0,0,0,0,1
45,45,1,0,0,0,0,1,0,0,0,0
27,24,4,0,0,0,0,1,0,0,0,1
46,46,2,0,0,0,1,0,0,0,0,0
45,18,8,0,0,0,1,0,0,0,0,0
45,18,23,0,5,3,1,0,0,0,0,0
20,20,3,0,0,0,1,0,0,0,0,1
41,17,36,0,0,5,1,0,0,0,0,0
26,18,34,0,1,2,1,0,0,0,0,1
28,18,8,0,2,2,1,0,0,0,0,1
49,25,8,0,0,1,1,0,0,0,0,0
35,35,1,0,0,0,0,0,1,0,0,0
45,23,51,2,5,2,1,0,0,0,0,0
20,14,13,0,0,0,1,0,0,0,0,1
18,17,7,0,0,0,1,0,0,0,0,0
40,40,1,0,0,0,0,1,0,0,0,0
26,22,6,0,0,1,1,0,0,0,0,1
45,18,56,1,5,4,1,0,0,0,0,1
22,21,5,0,0,0,0,1,0,0,0,0
48,22,26,0,2,1,1,0,0,0,0,1
19,19,3,0,0,0,1,0,0,0,0,1
38,38,4,0,0,0,0,1,0,0,0,0
27,24,6,0,0,0,1,0,0,0,0,1
21,19,6,0,0,0,1,0,0,0,0,1
35,35,2,0,0,0,0,1,0,0,0,0
22,22,3,0,0,0,0,0,0,0,0,0
37,37,3,0,0,0,1,0,0,0,0,0
23,19,3,0,0,0,1,0,0,0,0,1
45,41,3,0,0,0,0,0,0,0,0,0
27,26,4,0,0,0,0,0,1,0,0,0
21,21,2,0,0,0,0,1,0,0,0,0
32,32,1,0,0,0,0,1,0,0,0,0
30,19,11,0,0,1,0,1,0,0,0,0
40,20,33,2,2,5,1,0,0,0,0,0
42,23,3,0,0,2,0,1,0,0,0,0
39,39,1,0,0,0,1,0,0,0,0,0
30,22,9,0,0,3,1,0,0,0,0,1
28,27,23,0,0,1,0,1,0,0,0,1
23,19,12,0,0,0,0,1,0,0,0,0
47,47,2,0,5,0,0,1,0,0,0,0
24,24,1,0,0,0,0,1,0,0,0,0
20,20,3,0,0,0,1,0,0,0,0,0
23,23,2,0,0,0,1,0,0,0,0,0
21,21,4,0,0,0,0,1,0,0,0,0
42,21,25,0,1,5,0,1,0,0,0,0
18,18,2,0,0,0,1,0,0,0,0,0
22,17,6,0,0,0,0,1,0,0,0,0
19,18,2,0,0,0,1,0,0,0,0,0
31,25,12,0,0,0,1,0,0,0,0,0
35,35,2,0,0,0,0,0,1,0,0,0
34,33,2,0,0,0,0,1,0,0,0,0
19,19,2,0,0,0,1,0,0,0,0,1
22,21,2,0,0,0,1,0,0,0,0,0
58,37,10,0,0,1,1,0,0,0,0,0
46,46,1,0,0,0,0,0,1,0,0,0
39,29,2,0,0,0,1,0,0,0,0,0
50,50,1,0,0,0,0,1,0,0,0,0
22,20,3,0,0,0,1,0,0,0,0,0
25,22,11,0,0,1,0,1,0,0,0,1
23,17,15,0,0,0,1,0,0,0,0,1
36,18,24,1,1,3,1,0,0,0,0,1
41,41,4,0,0,0,0,1,0,0,0,0
51,51,1,0,0,0,0,1,0,0,0,0
20,18,6,0,0,1,0,1,0,0,0,1
49,48,10,0,0,0,1,0,0,0,0,0
18,18,5,0,0,0,1,0,0,0,0,1
20,20,2,0,0,0,1,0,0,0,0,0
51,40,2,0,0,0,1,0,0,0,0,0
41,41,1,0,0,0,0,1,0,0,0,1
22,22,5,0,0,0,0,0,0,0,0,1
23,23,2,0,0,0,1,0,0,0,0,1
25,21,8,0,0,0,1,0,0,0,0,0
21,21,9,0,0,0,0,1,0,0,0,1
29,18,29,0,0,4,1,0,0,0,0,1
25,25,12,0,0,0,0,1,0,0,0,1
54,54,1,0,0,0,1,0,0,0,0,0
47,35,3,0,0,1,0,1,0,0,0,0
31,27,8,0,0,0,0,1,0,0,0,0
20,19,6,0,0,0,1,0,0,0,0,1
22,22,5,0,0,0,1,0,0,0,0,1
18,15,10,0,0,0,1,0,0,0,0,1
45,45,2,0,0,0,1,0,0,0,0,0
54,24,37,0,2,1,1,0,0,0,0,0
28,28,6,0,0,0,0,1,0,0,0,0
40,40,3,0,0,0,0,1,0,0,0,0
18,18,6,0,0,0,0,0,1,0,0,1
21,16,2,0,0,0,0,1,0,0,0,0
25,25,3,0,0,0,0,1,0,0,0,0
19,19,6,0,0,0,1,0,0,0,0,0
34,22,4,0,0,0,0,1,0,0,0,0
37,36,8,1,3,0,1,0,0,0,0,1
39,39,5,0,0,0,0,0,1,0,0,0
29,29,1,0,0,0,0,0,1,0,0,0
37,19,11,0,0,1,0,0,0,0,0,0
33,23,14,0,0,2,1,0,0,0,0,0
24,24,2,0,0,0,1,0,0,0,0,1
27,22,5,0,0,0,1,0,0,0,0,0
26,26,1,0,0,0,0,1,0,0,0,0
19,19,2,0,0,0,1,0,0,0,0,1
24,20,12,0,0,0,1,0,0,0,0,1
21,18,10,0,0,1,1,0,0,0,0,0
56,46,8,0,1,1,0,1,0,0,0,0
23,17,9,0,0,0,1,0,0,0,0,1
34,18,36,0,0,4,1,0,0,0,0,1
35,35,1,0,0,0,0,0,1,0,0,0
23,23,4,0,0,0,0,1,0,0,0,0
32,32,1,0,0,0,0,0,1,0,0,0
53,34,13,0,0,3,0,1,0,0,0,0
28,18,24,1,1,2,1,0,0,0,0,1
21,20,10,0,0,1,1,0,0,0,0,0
65,65,3,0,0,0,0,1,0,0,0,0
20,18,4,0,0,1,1,0,0,0,0,1
23,17,14,0,0,1,1,0,0,0,0,0
38,32,12,0,0,4,1,0,0,0,0,0
24,20,4,0,0,0,1,0,0,0,0,0
26,21,5,0,0,1,1,0,0,0,0,0
21,21,2,0,0,0,1,0,0,0,0,0
23,20,11,0,0,0,0,1,0,0,0,1
20,17,2,0,0,0,1,0,0,0,0,0
38,38,2,0,0,0,0,1,0,0,0,0
32,32,2,0,0,0,0,0,0,0,0,0
35,35,6,0,0,0,0,1,0,0,0,1
32,28,4,0,0,0,0,0,0,0,0,0
22,22,1,0,0,0,0,0,0,0,0,0
48,48,1,0,0,0,0,0,0,0,0,0
31,31,1,0,0,0,0,0,0,1,0,0
21,21,2,0,0,0,1,0,0,0,0,0
34,24,7,0,0,1,1,0,0,0,0,0
27,18,7,0,0,0,1,0,0,0,0,0
18,18,1,0,0,0,1,0,0,0,0,1
18,18,1,0,0,0,1,0,0,0,0,0
18,18,2,0,0,0,0,1,0,0,0,1
48,48,4,0,0,0,1,0,0,0,0,1
24,24,1,0,0,0,1,0,0,0,0,0
22,16,16,0,0,1,1,0,0,0,0,1
58,40,9,0,0,1,0,1,0,0,0,0
37,29,5,0,0,0,1,0,0,0,0,0
46,29,13,0,0,0,0,0,0,0,0,1
19,19,2,0,0,0,0,1,0,0,0,0
42,42,2,0,0,0,0,1,0,0,0,0
19,19,1,0,0,0,0,1,0,0,0,0
22,16,5,0,0,0,1,0,0,0,0,0
24,19,14,0,0,0,1,0,0,0,0,1
54,53,2,0,0,0,0,1,0,0,0,0
32,29,11,0,0,0,1,0,0,0,0,1
20,18,10,0,0,1,0,1,0,0,0,1
27,27,4,0,0,0,0,1,0,0,0,1
54,51,4,0,0,2,1,0,0,0,0,0
18,18,2,0,0,0,0,1,0,0,0,1
40,40,1,0,0,0,1,0,0,0,0,0
59,59,3,0,0,0,0,1,0,0,0,0
25,19,13,0,0,1,1,0,0,0,0,1
18,18,2,0,0,0,1,0,0,0,0,1
29,17,13,0,0,0,0,1,0,0,0,0
21,15,21,0,1,2,0,1,0,0,0,1
19,17,6,0,0,1,1,0,0,0,0,0
35,32,3,0,0,1,1,0,0,0,0,1
24,20,4,0,0,0,1,0,0,0,0,1
20,17,11,0,0,0,1,0,0,0,0,1
18,18,2,0,0,0,0,0,1,0,0,0
22,21,2,0,0,0,0,1,0,0,0,1
20,18,6,0,0,0,1,0,0,0,0,1
32,32,2,0,0,0,0,0,0,0,0,1
18,18,2,0,0,0,1,0,0,0,0,1
33,16,24,0,3,5,1,0,0,0,0,0
26,18,30,0,0,1,0,1,0,0,0,1
50,19,4,0,0,0,1,0,0,0,0,0
48,28,6,0,2,0,1,0,0,0,0,0
21,18,8,0,0,0,0,0,1,0,0,1
29,22,10,0,2,0,1,0,0,0,0,0
31,21,6,0,0,1,1,0,0,0,0,1
18,18,5,0,0,0,1,0,0,0,0,1
56,56,3,0,0,0,0,1,0,0,0,0
25,21,6,0,0,0,0,1,0,0,0,0
39,27,2,0,0,0,0,1,0,0,0,0
51,51,1,0,0,0,0,0,0,0,0,0
29,16,3,0,0,0,1,0,0,0,0,0
36,36,3,0,0,0,0,1,0,0,0,0
25,18,36,0,0,2,1,0,0,0,0,1
22,18,8,0,0,0,1,0,0,0,0,0
24,24,5,0,0,0,0,1,0,0,0,0
32,25,11,0,0,0,1,0,0,0,0,1
28,17,42,0,0,5,1,0,0,0,0,1
29,28,9,0,0,1,1,0,0,0,0,1
19,19,3,0,0,0,1,0,0,0,0,1
19,19,1,0,0,0,0,0,1,0,0,0
21,18,7,0,0,0,1,0,0,0,0,1
52,25,35,0,0,5,1,0,0,0,0,0
52,48,4,0,0,0,0,1,0,0,0,1
38,28,17,0,0,2,1,0,0,0,0,1
19,18,4,0,0,0,1,0,0,0,0,1
19,19,1,0,0,0,1,0,0,0,0,0
22,20,6,0,0,0,0,1,0,0,0,1
35,27,4,0,0,0,0,0,1,0,0,0
34,19,39,1,3,2,1,0,0,0,0,0
27,27,1,0,0,0,0,0,1,0,0,0
47,26,18,0,0,1,0,1,0,0,0,0
45,38,10,0,0,0,0,0,0,0,0,0
53,51,5,0,0,2,0,1,0,0,0,0
23,23,1,0,0,0,0,1,0,0,0,1
28,19,7,0,0,1,0,1,0,0,0,1
46,46,1,0,0,0,0,0,0,0,0,0
50,23,22,0,0,1,1,0,0,0,0,0
30,18,26,0,2,5,1,0,0,0,0,1
36,32,4,0,0,2,1,0,0,0,0,1
37,32,7,0,1,0,0,1,0,0,0,1
56,56,2,0,0,0,0,0,1,0,0,0
18,18,3,0,0,0,1,0,0,0,0,0
34,34,2,0,0,0,1,0,0,0,0,0
26,19,17,0,0,2,1,0,0,0,0,0
38,19,6,0,0,1,1,0,0,0,0,0
27,18,12,0,0,2,0,1,0,0,0,1
30,22,7,0,0,0,1,0,0,0,0,0
25,22,5,0,0,1,1,0,0,0,0,0
37,17,20,0,0,4,0,1,0,0,0,1
19,19,4,0,0,0,0,1,0,0,0,0
34,18,21,0,1,1,1,0,0,0,0,1
46,31,7,1,1,1,0,1,0,0,0,1
22,22,6,0,0,0,1,0,0,0,0,0
21,18,6,0,0,0,1,0,0,0,0,1
26,26,1,0,0,0,1,0,0,0,0,0
27,14,36,2,1,3,1,0,0,0,0,1
30,30,1,0,0,0,0,1,0,0,0,0
